0.809447132148342, 0.58715533392312, 0
0.816613146515212, -0.576886034465391, 0
0.824204429905526, 0.566259704016264, 0
0.819129461009181, -0.573576090894102, 0
0.746108687880617, 0.662306500359329, 0
0.714837590704226, 0.698232192124414, 0
0.697258429512832, 0.715253309950433, 0
0.661897607407543, 0.748148544232849, 0
0.634302347248987, 0.772085022936323, 0
0.621484039954048, 0.781305022189902, 0
0.61723998528606, 0.782400600850773, 0
0.598421993810191, 0.795273851143847, 0
0.536640547015824, 0.839005399683989, 0
0.475008325593032, 0.87751192591031, 0
0.412856947649181, 0.90845914867734, 0
0.366553681086499, 0.928710709807569, 0
0.343427539822245, 0.935865034462548, 0
0.304963668091649, 0.947959030171813, 0
0.242968563530436, 0.965435841163941, 0
0.188840516964534, 0.977923395574632, 0
0.499346291470791, 0.0403353971264223, 0
0.177325648657912, -0.980415959070734, 0
0.216837556697653, -0.972727091575785, 0
0.298751347546735, -0.950031934286715, 0
0.357263173190888, -0.929783138728016, 0
0.393066977030628, -0.916479493342911, 0
0.431400086624479, -0.899365150422424, 0
0.47917682926853, -0.874942361671289, 0
0.519249135469598, -0.852040849726382, 0
0.552078337305513, -0.831701947852221, 0
0.589626596733353, -0.805078062241126, 0
0.626951953731542, -0.776530088480448, 0
0.649556615618821, -0.758409154611768, 0
0.662723624783153, -0.747913143582232, 0
0.687601683239133, -0.72472343636763, 0
0.723453870344902, -0.688445037559739, 0
0.756251928543906, -0.650854753632581, 0
0.786881120821075, -0.612886615335887, 0
0.790752025535094, -0.609437342119177, 0
0.807611968771921, -0.587221718842806, 0
0.826382865553983, -0.560720171963184, 0
0.845329576221088, -0.531962683362155, 0
0.864294829568985, -0.500810038361935, 0
0.883086592916815, -0.467141164068717, 0
0.901476563840286, -0.430863181004931, 0
0.919200824736925, -0.391922882290466, 0
0.935963288390613, -0.350319373638778, 0
0.951442795963728, -0.306116635449055, 0
0.965304321360355, -0.259454588537195, 0
0.977214171608783, -0.210557153240113, 0
0.98685859915589, -0.159735116362856, 0
0.99396424427426, -0.107382355474947, 0
0.998318191311669, -0.0539644820277658, 0
0.99978500478408, 1.94011473553246e-12, 0
0.998318191311251, 0.0539644820346345, 0
0.993964244273268, 0.107382355484086, 0
0.986858599154438, 0.159735116372007, 0
0.977214171606607, 0.210557153250458, 0
0.965304321357598, 0.259454588547932, 0
0.951442795960938, 0.306116635458075, 0
0.935963288390382, 0.350319373639797, 0
0.91920082473898, 0.391922882285291, 0
